QKEY,F_INC_SDT1,F_EDUCCAT,F_AGECAT,F_GENDER,F_RACECMB,F_RACETHNMOD,CHATUSE_W152,USEAI_W152
202201001568,6.0,,1.0,2.0,1.0,3.0,0.0,5.0
202201001893,9.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0
202201002504,9.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
202201002572,1.0,3.0,2.0,2.0,2.0,2.0,0.0,5.0
202201002647,6.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0
202201002864,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0
202201003196,6.0,2.0,1.0,2.0,1.0,3.0,0.0,5.0
202201003431,6.0,2.0,3.0,1.0,2.0,2.0,1.0,4.0
202201003441,3.0,3.0,1.0,1.0,2.0,2.0,0.0,5.0
202201003529,9.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
202201003568,9.0,3.0,2.0,1.0,1.0,1.0,0.0,4.0
202201003606,,3.0,1.0,2.0,2.0,2.0,,5.0
202201003766,9.0,1.0,2.0,2.0,3.0,5.0,1.0,2.0
202201003834,,,3.0,1.0,,3.0,,5.0
202201003870,6.0,2.0,3.0,1.0,5.0,3.0,,4.0
202201003924,2.0,3.0,1.0,2.0,2.0,2.0,0.0,5.0
202201003925,,2.0,1.0,2.0,1.0,3.0,0.0,4.0
202201004077,1.0,3.0,1.0,1.0,4.0,4.0,0.0,2.0
202201004983,3.0,3.0,2.0,2.0,1.0,1.0,,4.0
202201005406,2.0,3.0,2.0,2.0,2.0,2.0,,5.0
202201005661,1.0,3.0,1.0,1.0,2.0,2.0,0.0,5.0
202201005754,1.0,2.0,2.0,1.0,2.0,2.0,0.0,5.0
202201005794,9.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0
202201005913,5.0,2.0,4.0,2.0,1.0,1.0,0.0,4.0
202201005996,2.0,2.0,1.0,1.0,2.0,2.0,0.0,5.0
202201006221,9.0,1.0,3.0,2.0,1.0,1.0,0.0,2.0
202201006529,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0
202201006657,,1.0,2.0,2.0,2.0,2.0,0.0,5.0
202201006715,5.0,3.0,2.0,1.0,1.0,1.0,,5.0
202201006747,7.0,2.0,4.0,1.0,1.0,1.0,,5.0
202201006771,2.0,3.0,2.0,2.0,1.0,3.0,,5.0
202201006943,1.0,3.0,4.0,1.0,2.0,2.0,,5.0
202201007012,9.0,1.0,4.0,1.0,1.0,1.0,0.0,2.0
202201007200,1.0,2.0,2.0,2.0,1.0,3.0,0.0,4.0
202201007531,7.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0
202201007550,9.0,1.0,2.0,2.0,1.0,1.0,0.0,3.0
202201007707,9.0,1.0,2.0,2.0,1.0,1.0,0.0,3.0
202201007710,1.0,3.0,1.0,2.0,2.0,2.0,,5.0
202201008081,3.0,2.0,4.0,2.0,1.0,1.0,,4.0
202201008188,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0
202201008254,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0
202201008370,1.0,3.0,2.0,2.0,2.0,2.0,,5.0
202201008733,1.0,1.0,2.0,1.0,2.0,2.0,1.0,5.0
202201009063,9.0,2.0,4.0,1.0,2.0,2.0,,4.0
202201009255,9.0,1.0,2.0,2.0,5.0,3.0,0.0,5.0
202201009277,5.0,2.0,2.0,1.0,2.0,2.0,0.0,4.0
202201009469,7.0,2.0,4.0,1.0,2.0,2.0,0.0,4.0
202201009484,4.0,3.0,4.0,1.0,1.0,1.0,1.0,4.0
202201009684,9.0,1.0,1.0,2.0,4.0,3.0,1.0,3.0
202201009721,5.0,1.0,3.0,1.0,2.0,2.0,,4.0
202201009754,1.0,3.0,4.0,1.0,2.0,2.0,0.0,5.0
202201009832,5.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0
202201010018,4.0,1.0,2.0,1.0,2.0,2.0,,3.0
202201010030,1.0,3.0,2.0,2.0,2.0,2.0,,5.0
202201010100,9.0,2.0,3.0,2.0,1.0,1.0,,2.0
202201010180,9.0,1.0,2.0,2.0,1.0,1.0,0.0,5.0
202201010393,2.0,3.0,1.0,1.0,4.0,4.0,0.0,3.0
202201010474,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0
202201010536,,2.0,2.0,2.0,2.0,2.0,,4.0
202201010614,3.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0
202201010796,7.0,2.0,2.0,2.0,1.0,1.0,,5.0
202201010987,4.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0
202201011039,9.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0
202201011068,5.0,2.0,1.0,1.0,2.0,2.0,0.0,3.0
202201011076,9.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0
202201011228,,1.0,3.0,1.0,,,1.0,5.0
202201011412,8.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0
202201011452,9.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
202201011484,6.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0
202201011508,9.0,1.0,3.0,2.0,1.0,1.0,0.0,5.0
202201011565,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
202201011589,5.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0
202201011603,9.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0
202201011946,1.0,3.0,2.0,2.0,1.0,3.0,0.0,5.0
202201012009,9.0,1.0,3.0,1.0,2.0,2.0,0.0,3.0
202201012136,6.0,2.0,4.0,1.0,2.0,2.0,,5.0
202201012155,1.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0
202201012167,1.0,3.0,3.0,2.0,2.0,2.0,,5.0
202201012196,9.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
202201012472,1.0,3.0,2.0,2.0,2.0,2.0,,3.0
202201012504,6.0,1.0,2.0,2.0,4.0,4.0,0.0,3.0
202201012626,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0
202201012843,8.0,3.0,3.0,1.0,2.0,2.0,0.0,2.0
202201012853,1.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0
202201012974,9.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0
202201013043,9.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0
202201013164,9.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0
202201013246,3.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0
202201013314,5.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0
202201013457,9.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0
202201013527,4.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0
202201013683,9.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0
202201014031,9.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
202201014271,2.0,1.0,2.0,1.0,1.0,3.0,0.0,5.0
202201014375,8.0,1.0,4.0,1.0,1.0,1.0,,5.0
202201014570,9.0,1.0,4.0,2.0,1.0,1.0,1.0,4.0
202201014573,8.0,1.0,2.0,2.0,5.0,4.0,,5.0
202201014738,2.0,3.0,2.0,1.0,4.0,4.0,0.0,2.0
202201015220,3.0,3.0,2.0,2.0,1.0,1.0,,5.0
202201015280,,1.0,1.0,,,3.0,1.0,3.0
202201015417,2.0,3.0,1.0,2.0,3.0,5.0,1.0,4.0
202201015548,2.0,3.0,2.0,2.0,2.0,2.0,1.0,5.0
202201015598,1.0,3.0,3.0,1.0,2.0,2.0,0.0,1.0
202201015600,1.0,3.0,3.0,1.0,2.0,2.0,,2.0
202201015675,4.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0
202201015776,2.0,2.0,2.0,1.0,1.0,3.0,,5.0
202201015874,8.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
202201015980,1.0,3.0,1.0,2.0,3.0,5.0,0.0,3.0
202201016016,1.0,3.0,3.0,2.0,2.0,2.0,0.0,2.0
202201016046,1.0,3.0,2.0,2.0,2.0,2.0,1.0,5.0
202201016125,4.0,3.0,1.0,2.0,1.0,3.0,0.0,3.0
202201016353,1.0,1.0,1.0,1.0,2.0,2.0,,5.0
202201016550,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0
202201016574,1.0,3.0,2.0,2.0,5.0,3.0,,4.0
202201016642,1.0,1.0,2.0,2.0,1.0,1.0,0.0,3.0
202201016800,4.0,3.0,2.0,2.0,1.0,3.0,0.0,5.0
202201016860,7.0,1.0,2.0,2.0,2.0,2.0,,4.0
202201017194,1.0,3.0,4.0,1.0,2.0,2.0,,5.0
202201017296,6.0,2.0,4.0,1.0,1.0,1.0,0.0,5.0
202201017548,7.0,2.0,1.0,1.0,4.0,4.0,0.0,5.0
202201017806,3.0,3.0,3.0,1.0,4.0,4.0,,5.0
202201017812,6.0,2.0,1.0,2.0,2.0,2.0,0.0,5.0
202201017847,9.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0
202201017900,,1.0,4.0,1.0,2.0,2.0,0.0,5.0
202201018277,8.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0
202201018333,5.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0
202201018444,1.0,2.0,2.0,2.0,2.0,2.0,0.0,5.0
202201019016,1.0,2.0,1.0,1.0,,3.0,1.0,4.0
202201019223,8.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0
202201019474,9.0,2.0,4.0,2.0,1.0,1.0,,4.0
202201019542,8.0,1.0,4.0,1.0,1.0,1.0,0.0,2.0
202201019585,6.0,,1.0,2.0,2.0,2.0,1.0,2.0
202201019587,9.0,1.0,1.0,1.0,2.0,2.0,0.0,4.0
202201019721,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
202201019878,9.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0
202201019946,8.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0
202201020022,9.0,2.0,3.0,1.0,1.0,1.0,0.0,4.0
202201020174,4.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0
202201020179,7.0,2.0,3.0,1.0,2.0,2.0,0.0,2.0
202201020229,9.0,1.0,3.0,1.0,1.0,3.0,0.0,5.0
202201020249,1.0,3.0,4.0,2.0,1.0,1.0,,3.0
202201020300,6.0,3.0,2.0,1.0,4.0,4.0,0.0,1.0
202201020416,8.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0
202201020522,7.0,1.0,2.0,1.0,1.0,1.0,0.0,5.0
202201020570,2.0,2.0,3.0,2.0,2.0,2.0,,5.0
202201020643,4.0,1.0,1.0,1.0,3.0,5.0,1.0,3.0
202201020701,7.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0
202201020753,4.0,2.0,2.0,1.0,4.0,4.0,1.0,1.0
202201020891,4.0,3.0,4.0,1.0,1.0,1.0,0.0,5.0
202201020914,,1.0,2.0,1.0,4.0,4.0,0.0,5.0
202201021088,8.0,1.0,3.0,1.0,4.0,3.0,1.0,5.0
202201021344,2.0,3.0,3.0,1.0,2.0,2.0,,4.0
202201021500,8.0,1.0,4.0,1.0,2.0,2.0,,5.0
202201021525,,2.0,4.0,2.0,1.0,1.0,0.0,2.0
202201021945,7.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0
202201021986,2.0,3.0,1.0,2.0,,3.0,1.0,3.0
202201022094,1.0,2.0,3.0,2.0,,,0.0,5.0
202201022315,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0
202201022699,7.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0
202201022961,9.0,2.0,3.0,2.0,1.0,1.0,0.0,5.0
202201023132,6.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
202201023319,6.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0
202201023539,9.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0
202201023564,2.0,3.0,2.0,2.0,2.0,2.0,,5.0
202201023571,9.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0
202201023737,1.0,3.0,2.0,2.0,2.0,2.0,,5.0
202201023806,,3.0,1.0,2.0,2.0,2.0,1.0,5.0
202201024012,3.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0
202201024401,6.0,2.0,3.0,1.0,2.0,2.0,1.0,4.0
202201024438,7.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0
202201024518,3.0,3.0,3.0,1.0,2.0,2.0,1.0,4.0
202201024523,1.0,3.0,2.0,2.0,2.0,2.0,0.0,5.0
202201024644,7.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0
202201024652,,3.0,2.0,2.0,2.0,2.0,1.0,3.0
202201024705,8.0,1.0,4.0,1.0,1.0,1.0,0.0,2.0
202201024930,4.0,1.0,4.0,2.0,1.0,1.0,,2.0
202201024982,2.0,3.0,1.0,,5.0,3.0,0.0,4.0
202201025006,7.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0
202201025054,8.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0
202201025119,9.0,1.0,4.0,1.0,2.0,2.0,0.0,5.0
202201025183,9.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0
202201025257,3.0,1.0,2.0,2.0,2.0,2.0,0.0,4.0
202201025300,1.0,3.0,1.0,2.0,1.0,1.0,0.0,4.0
202201025323,1.0,3.0,2.0,1.0,2.0,2.0,0.0,2.0
202201025356,4.0,3.0,4.0,1.0,1.0,1.0,,2.0
202201025692,3.0,3.0,3.0,1.0,1.0,1.0,0.0,5.0
202201025817,3.0,2.0,2.0,2.0,1.0,1.0,,2.0
202201026021,1.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0
202201026711,8.0,2.0,4.0,1.0,2.0,2.0,0.0,5.0
202201026757,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0
202201026918,4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0
202201027049,9.0,1.0,1.0,2.0,4.0,4.0,1.0,2.0
202201027185,6.0,2.0,2.0,1.0,1.0,1.0,0.0,5.0
202201027247,5.0,1.0,3.0,1.0,2.0,2.0,1.0,4.0
202201027291,5.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0
202201027538,,1.0,1.0,1.0,2.0,2.0,1.0,4.0
202201027542,3.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0
202201027650,4.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0
202201027661,7.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0
202201028084,1.0,3.0,1.0,2.0,4.0,4.0,0.0,5.0
202201028312,9.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
202201028351,4.0,2.0,3.0,2.0,2.0,2.0,,1.0
202201028580,5.0,2.0,4.0,2.0,3.0,5.0,,4.0
202201028811,9.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0
202201029199,3.0,3.0,2.0,2.0,1.0,3.0,,5.0
202201029257,1.0,2.0,3.0,1.0,2.0,2.0,,
202201029332,9.0,1.0,4.0,2.0,1.0,1.0,0.0,
202201029368,,3.0,1.0,2.0,2.0,2.0,1.0,4.0
202201029512,,1.0,1.0,,,,1.0,5.0
202201029760,7.0,3.0,3.0,1.0,1.0,1.0,0.0,5.0
202201029969,5.0,1.0,4.0,2.0,1.0,1.0,1.0,5.0
202201030062,5.0,2.0,1.0,1.0,2.0,2.0,0.0,4.0
202201030186,3.0,3.0,1.0,2.0,2.0,2.0,,5.0
202201030310,9.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0
202201030667,2.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0
202201030672,5.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0
202201030849,2.0,3.0,2.0,2.0,2.0,2.0,,5.0
202201031097,9.0,1.0,3.0,1.0,4.0,4.0,1.0,3.0
202201031145,1.0,3.0,1.0,1.0,2.0,2.0,0.0,5.0
202201031271,1.0,3.0,2.0,2.0,1.0,3.0,,5.0
202201031409,1.0,3.0,2.0,1.0,4.0,4.0,0.0,2.0
202201031519,5.0,3.0,2.0,1.0,1.0,3.0,0.0,5.0
202201031524,3.0,3.0,2.0,2.0,2.0,2.0,,4.0
202201031773,2.0,2.0,4.0,2.0,1.0,1.0,,5.0
202201031788,,3.0,1.0,1.0,3.0,3.0,,3.0
202201031929,5.0,3.0,4.0,1.0,5.0,3.0,,5.0
202201032028,,3.0,4.0,2.0,2.0,2.0,,5.0
202201032054,1.0,1.0,2.0,2.0,2.0,2.0,0.0,4.0
202201032234,2.0,3.0,2.0,2.0,2.0,2.0,0.0,5.0
202201032274,5.0,1.0,4.0,2.0,2.0,2.0,0.0,3.0
202201032455,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0
202201032653,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0
202201032859,6.0,3.0,2.0,2.0,1.0,1.0,0.0,5.0
202201033159,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
202201033491,1.0,1.0,4.0,2.0,5.0,3.0,,3.0
202201033544,1.0,3.0,2.0,2.0,2.0,2.0,0.0,5.0
202201033626,1.0,3.0,1.0,1.0,2.0,3.0,,2.0
202201033966,7.0,1.0,2.0,2.0,1.0,1.0,0.0,3.0
202201033986,,1.0,3.0,2.0,1.0,1.0,0.0,1.0
202201034231,5.0,3.0,2.0,1.0,2.0,2.0,0.0,4.0
202201034278,9.0,1.0,3.0,2.0,2.0,2.0,0.0,4.0
202201034306,9.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
202201034409,9.0,3.0,3.0,1.0,1.0,1.0,0.0,2.0
202201034491,2.0,1.0,3.0,2.0,2.0,2.0,0.0,4.0
202201034822,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0
202201034915,7.0,1.0,3.0,1.0,2.0,2.0,0.0,4.0
202201035069,3.0,2.0,1.0,1.0,1.0,1.0,0.0,5.0
202201035150,2.0,3.0,4.0,2.0,1.0,1.0,,5.0
202201035222,9.0,1.0,4.0,2.0,1.0,1.0,0.0,
202201035271,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
202201035386,4.0,3.0,2.0,2.0,2.0,2.0,,5.0
202201035557,1.0,3.0,3.0,2.0,2.0,2.0,,5.0
202201035599,9.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0
202201035668,7.0,3.0,4.0,2.0,1.0,1.0,,5.0
202201036091,4.0,3.0,4.0,1.0,2.0,2.0,0.0,2.0
202201036156,9.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0
202201036158,4.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0
202201036245,5.0,3.0,4.0,1.0,1.0,1.0,,2.0
202201036326,6.0,3.0,1.0,1.0,3.0,5.0,,4.0
202201036596,8.0,1.0,4.0,1.0,1.0,1.0,,5.0
202201036617,9.0,1.0,2.0,1.0,4.0,3.0,1.0,3.0
202201036718,9.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0
202201036764,9.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0
202201036786,9.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0
202201036846,,3.0,2.0,2.0,,3.0,,2.0
202201036919,1.0,3.0,2.0,1.0,2.0,3.0,0.0,3.0
202201036969,8.0,1.0,2.0,1.0,5.0,4.0,1.0,4.0
202201037250,3.0,3.0,2.0,1.0,5.0,3.0,0.0,3.0
202201037761,2.0,3.0,3.0,1.0,1.0,1.0,,5.0
202201037936,7.0,1.0,3.0,2.0,1.0,1.0,0.0,5.0
202201037941,1.0,2.0,2.0,1.0,1.0,1.0,,5.0
202201038020,9.0,1.0,4.0,1.0,1.0,1.0,0.0,2.0
202201038096,3.0,1.0,3.0,2.0,1.0,1.0,,5.0
202201038274,,2.0,2.0,2.0,3.0,5.0,1.0,4.0
202201038379,4.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0
202201038387,7.0,1.0,2.0,1.0,3.0,5.0,1.0,3.0
202201038433,2.0,2.0,2.0,2.0,1.0,1.0,,5.0
202201038507,1.0,3.0,2.0,2.0,1.0,1.0,,5.0
202201038716,8.0,2.0,3.0,1.0,2.0,2.0,1.0,4.0
202201038912,5.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0
202201038941,9.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0
202201039078,9.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0
202201039132,2.0,2.0,1.0,2.0,1.0,1.0,,3.0
202201039180,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0
202201039841,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0
202201040180,6.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0
202201040216,3.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0
202201040300,2.0,3.0,4.0,2.0,2.0,2.0,,5.0
202201040432,4.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0
202201040537,1.0,2.0,3.0,2.0,2.0,2.0,,5.0
202201040602,,2.0,4.0,2.0,2.0,2.0,,4.0
202201040704,5.0,2.0,4.0,2.0,1.0,1.0,0.0,5.0
202201041231,9.0,1.0,3.0,2.0,3.0,5.0,0.0,2.0
202201041341,7.0,1.0,3.0,2.0,2.0,2.0,1.0,4.0
202201041662,2.0,2.0,2.0,2.0,2.0,2.0,0.0,5.0
202201041985,,1.0,1.0,1.0,1.0,1.0,1.0,2.0
202201042136,,3.0,3.0,2.0,2.0,2.0,0.0,5.0
202201042321,9.0,1.0,4.0,1.0,3.0,5.0,0.0,5.0
202201042514,9.0,1.0,4.0,1.0,2.0,2.0,1.0,4.0
202201042652,1.0,3.0,4.0,1.0,2.0,2.0,,5.0
202201042659,9.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0
202201043111,2.0,1.0,1.0,2.0,1.0,3.0,0.0,4.0
202201043401,8.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0
202201043510,9.0,1.0,3.0,2.0,2.0,2.0,,5.0
202201043581,3.0,2.0,4.0,2.0,2.0,2.0,,3.0
202201043598,2.0,2.0,4.0,1.0,1.0,3.0,,5.0
202201044256,1.0,2.0,1.0,1.0,4.0,4.0,0.0,3.0
202201044354,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0
202201044430,8.0,2.0,4.0,2.0,1.0,1.0,,5.0
202201044809,7.0,3.0,2.0,1.0,,3.0,,1.0
202201044834,2.0,1.0,4.0,2.0,1.0,1.0,0.0,4.0
202201044857,8.0,3.0,4.0,1.0,1.0,1.0,,5.0
202201044891,4.0,2.0,3.0,2.0,2.0,2.0,,5.0
202201044961,5.0,3.0,3.0,1.0,1.0,1.0,0.0,3.0
202201044994,1.0,3.0,3.0,1.0,2.0,2.0,,5.0
202201045076,2.0,2.0,1.0,2.0,1.0,1.0,,3.0
202201045272,2.0,2.0,4.0,1.0,2.0,2.0,,
202201045392,2.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0
202201045448,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0
202201045587,9.0,1.0,2.0,2.0,1.0,3.0,1.0,4.0
202201045686,1.0,2.0,3.0,1.0,2.0,2.0,,5.0
202201045913,9.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0
202201045923,7.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0
202201045929,9.0,2.0,4.0,1.0,2.0,2.0,,2.0
202201046110,9.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0
202201046111,1.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0
202201046117,1.0,2.0,4.0,2.0,1.0,1.0,,5.0
202201046307,2.0,3.0,4.0,1.0,1.0,1.0,0.0,4.0
202201046315,9.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0
202201046521,5.0,3.0,2.0,2.0,4.0,4.0,,5.0
202201046644,2.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0
202201046887,8.0,2.0,4.0,1.0,1.0,1.0,,5.0
202201047311,1.0,3.0,3.0,1.0,1.0,1.0,,5.0
202201047351,9.0,2.0,3.0,1.0,2.0,2.0,1.0,4.0
202201047394,9.0,1.0,3.0,1.0,4.0,3.0,1.0,2.0
202201047665,9.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0
202201047730,1.0,1.0,3.0,1.0,2.0,2.0,0.0,5.0
202201047840,5.0,3.0,2.0,1.0,2.0,2.0,0.0,5.0
202201047918,8.0,3.0,3.0,1.0,1.0,1.0,0.0,4.0
202201047958,3.0,3.0,1.0,2.0,3.0,3.0,0.0,3.0
202201048024,4.0,3.0,3.0,1.0,1.0,1.0,0.0,5.0
202201048143,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0
202201048485,6.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0
202201048747,9.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0
202201048914,2.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0
202201048962,1.0,3.0,1.0,,2.0,2.0,1.0,3.0
202201048982,5.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0
202201049168,9.0,3.0,3.0,1.0,2.0,2.0,0.0,2.0
202201049235,9.0,1.0,2.0,2.0,3.0,5.0,1.0,3.0
202201049424,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0
202201049660,9.0,3.0,3.0,1.0,1.0,1.0,,4.0
202201049683,9.0,1.0,2.0,2.0,2.0,2.0,0.0,4.0
202201049875,4.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0
202201050154,8.0,3.0,3.0,1.0,2.0,2.0,,5.0
202201050218,6.0,2.0,2.0,1.0,5.0,3.0,1.0,3.0
202201050307,,,3.0,2.0,,,0.0,5.0
202201050400,7.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0
202201050555,2.0,2.0,3.0,1.0,4.0,4.0,0.0,2.0
202201050751,,2.0,4.0,1.0,1.0,1.0,1.0,2.0
202201051013,1.0,3.0,2.0,2.0,2.0,2.0,1.0,5.0
202201051017,4.0,3.0,4.0,1.0,2.0,2.0,0.0,5.0
202201051050,1.0,3.0,3.0,1.0,2.0,2.0,,5.0
202201051057,,3.0,1.0,,4.0,4.0,,5.0
202201051062,3.0,2.0,1.0,1.0,2.0,2.0,0.0,3.0
202201051229,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0
202201051236,9.0,1.0,2.0,2.0,2.0,2.0,,2.0
202201051568,6.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0
202201051651,1.0,3.0,2.0,1.0,2.0,2.0,,5.0
202201052268,3.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0
202201052326,7.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
202201052570,4.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0
202201052745,8.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
202201052804,,3.0,2.0,1.0,2.0,2.0,0.0,5.0
202201052859,2.0,2.0,1.0,2.0,1.0,1.0,,2.0
202201052887,4.0,1.0,2.0,2.0,2.0,2.0,,2.0
202201053298,4.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0
202201053310,6.0,3.0,4.0,2.0,2.0,2.0,0.0,5.0
202201053328,1.0,1.0,2.0,1.0,2.0,2.0,,4.0
202201053422,9.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0
202201053746,6.0,1.0,4.0,1.0,1.0,1.0,,
202201053787,1.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0
202201054155,9.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0
202301000012,3.0,3.0,4.0,1.0,4.0,4.0,0.0,5.0
202301000017,7.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0
202301000018,9.0,1.0,2.0,2.0,3.0,5.0,1.0,4.0
202301000027,8.0,1.0,2.0,2.0,3.0,5.0,1.0,2.0
202301000036,3.0,1.0,1.0,1.0,3.0,5.0,0.0,5.0
202301000038,9.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0
